id,place_id,bank_name,branch_name,location,language,sentiment,topic,review_text,rating,review_date
15995,ChIJLVMvEpybCg0Rm8VAWxQwuso,البنك الشعبي,البنك الشعبي Branch,"FFQR+Q4X, Jorf El Melha 16000, Morocco",en,Positive,"service, agency, bad",im totally satisfied customer service advice dont even think visit,1.0,2022-04-08 11:26:23
15996,ChIJLVMvEpybCg0Rm8VAWxQwuso,البنك الشعبي,البنك الشعبي Branch,"FFQR+Q4X, Jorf El Melha 16000, Morocco",en,Positive,"bank, good, agency",good service somewhat minutes wait,3.0,2019-02-10 02:07:20
17737,ChIJud6sOjCJnw0Rhw2s2q_gibU,البنك الشعبي,البنك الشعبي Branch,"W2J7+8XJ, Saïss, Morocco",,,,"Similar review to the BMCE next to it.
Tried to exchange money here. The man at the till said they had no foreign currency to exchange, and that I should go to Global Exchange which charged 10% vs their listed 4% on selling dirham.  How can you possibly have no foreign currency?
He left after I moved away, and did not return for the following few hours, so I couldn't ask him again, even if the display was on.",1.0,2019-09-22 19:38:19
14565,ChIJP1RhchiGqA0RAogJl004OfY,Banque Populaire,Banque Populaire Branch,"F3F2+C3J, R320, Sidi Rahal, Morocco",en,Negative,"service, agency, bad",poor service recommended,1.0,2021-06-17 14:23:43
16564,ChIJI795iHR9pA0RbSZcYlpom6A,البنك الشعبي افورار,البنك الشعبي افورار Branch,"6F45+VVG, Afourer, Morocco",en,Negative,"nan, ’, phone",friendly staffnot enough employees serve u usually waiting time 15min1h witch long bad,3.0,2020-06-04 22:20:41
16565,ChIJI795iHR9pA0RbSZcYlpom6A,البنك الشعبي افورار,البنك الشعبي افورار Branch,"6F45+VVG, Afourer, Morocco",en,Neutral,"bank, good, agency",one operator serve,3.0,2016-11-18 17:36:01
16566,ChIJI795iHR9pA0RbSZcYlpom6A,البنك الشعبي افورار,البنك الشعبي افورار Branch,"6F45+VVG, Afourer, Morocco",tl,Neutral,"bank, good, agency",saban,3.0,2015-07-01 23:22:27
7614,ChIJY4HVBCxkdQ0RCH83e7uurg0,CREDIT AGRICOLE,CREDIT AGRICOLE Branch,"G9X6+C86, Taounate, Morocco",en,Negative,"service, agency, bad",bad service,1.0,2018-12-23 10:49:13
6825,ChIJy4vXItG3sw0R7VL91fVDxMs,البنك الشعبي,البنك الشعبي Branch,"9CXX+V7M, Rue 914, Agadir 80000, Morocco",en,Negative,"service, agency, bad",bad service,1.0,2019-08-23 14:17:42
17738,ChIJud6sOjCJnw0Rhw2s2q_gibU,البنك الشعبي,البنك الشعبي Branch,"W2J7+8XJ, Saïss, Morocco",,,,It was good,5.0,2024-12-22 05:42:01
17739,ChIJud6sOjCJnw0Rhw2s2q_gibU,البنك الشعبي,البنك الشعبي Branch,"W2J7+8XJ, Saïss, Morocco",,,,❤,5.0,2021-09-02 14:47:39
17740,ChIJT17B3UeLnw0RKuJwhqjunJk,Banque populaire,Banque populaire Branch,"2279+M4H, Av. Essalam, Fès 30050, Morocco",,,,"The ATM is really bad is to slow, took 92$ till now im still waitting for my money back",1.0,2019-07-23 02:04:24
17741,ChIJT17B3UeLnw0RKuJwhqjunJk,Banque populaire,Banque populaire Branch,"2279+M4H, Av. Essalam, Fès 30050, Morocco",,,,"Malfunctioning ATM
Bad service agent",1.0,2021-05-19 17:24:25
11069,ChIJdecRzq3Lpw0R6R6guO_6DN0,Banque Populaire,Banque Populaire Branch,"JGF7+9GP, Casablanca 20250, Morocco",nl,Neutral,"nan, ’, phone",deal 0 dont want serve meet people messengers blowers,1.0,2022-02-15 12:54:45
17742,ChIJT17B3UeLnw0RKuJwhqjunJk,Banque populaire,Banque populaire Branch,"2279+M4H, Av. Essalam, Fès 30050, Morocco",,,,Zoin,5.0,2024-12-31 12:14:57
12934,ChIJXenTJ1HLpw0RsJW7B-VkQNY,CIH Bank,CIH Bank Branch,"Bd Mohamed Zefzaf Rue N18, Lotissement Rahmani, Lot 198, Casablanca 20000, Morocco",en,Neutral,"bank, good, agency",requested bank statement person became agitated signing behavior unprofessional unwelcoming,1.0,2023-10-31 18:03:51
12935,ChIJXenTJ1HLpw0RsJW7B-VkQNY,CIH Bank,CIH Bank Branch,"Bd Mohamed Zefzaf Rue N18, Lotissement Rahmani, Lot 198, Casablanca 20000, Morocco",en,Negative,"bank, good, agency",bad customer service youre going get asked realise worst half star would gladly choose,1.0,2022-05-10 13:39:21
3916,ChIJG2nZdYo4oA0RkbOM9dqSywY,Attijari Wafa Banque Agence,Attijari Wafa Banque Agence Branch,"WJ3F+38H, Seba Ayoun, Morocco",en,Negative,"service, agency, bad",poor service,1.0,2022-04-29 10:42:35
16005,ChIJoa34FLmbnw0RLEIrjk9el_M,Banque Populaire,Banque Populaire Branch,"R5C7+7XM, Sefrou, Morocco",en,Positive,"nan, ’, phone",great service 👍💐,3.0,2024-04-20 19:42:54
16007,ChIJoa34FLmbnw0RLEIrjk9el_M,Banque Populaire,Banque Populaire Branch,"R5C7+7XM, Sefrou, Morocco",tl,Neutral,"nan, ’, phone",nan,3.0,2017-12-08 12:46:46
16008,ChIJoa34FLmbnw0RLEIrjk9el_M,Banque Populaire,Banque Populaire Branch,"R5C7+7XM, Sefrou, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2021-02-03 20:22:19
16009,ChIJoa34FLmbnw0RLEIrjk9el_M,Banque Populaire,Banque Populaire Branch,"R5C7+7XM, Sefrou, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2019-12-06 13:29:31
16010,ChIJZ6JlXBWLnw0RrxKL2-Q6gZI,Banque C.I.H,Banque C.I.H Branch,"Rue Melilla, Lot 3 Rte Imouzzer, Fès 30050, Morocco",en,Positive,"bank, good, agency",thank much love everyone place,5.0,2025-03-07 17:25:35
16011,ChIJZ6JlXBWLnw0RrxKL2-Q6gZI,Banque C.I.H,Banque C.I.H Branch,"Rue Melilla, Lot 3 Rte Imouzzer, Fès 30050, Morocco",en,Positive,"bank, good, agency",good agency thank zeinab helpful solved problem one click opposite tanger agencys changed opinion cih bank negative opinion merci zeinab encore mille fois,5.0,2024-09-12 13:57:02
16012,ChIJZ6JlXBWLnw0RrxKL2-Q6gZI,Banque C.I.H,Banque C.I.H Branch,"Rue Melilla, Lot 3 Rte Imouzzer, Fès 30050, Morocco",en,Positive,"service, agency, bad",top 👌🏼,5.0,2022-09-21 08:15:38
16013,ChIJZ6JlXBWLnw0RrxKL2-Q6gZI,Banque C.I.H,Banque C.I.H Branch,"Rue Melilla, Lot 3 Rte Imouzzer, Fès 30050, Morocco",en,Negative,"service, agency, bad",bad service recommend people go agency,1.0,2022-11-11 19:14:32
16014,ChIJZ6JlXBWLnw0RrxKL2-Q6gZI,Banque C.I.H,Banque C.I.H Branch,"Rue Melilla, Lot 3 Rte Imouzzer, Fès 30050, Morocco",en,Neutral,"service, agency, bad",security agent wears bib everywhere agencies 👎👎👎,2.0,2022-04-05 09:32:54
16015,ChIJdZcnXLlaoA0ReyNv4Hj4rRk,Banque Populaire,Banque Populaire Branch,"521 Quartier El Mansour, Meknes, Morocco",en,Negative,"service, agency, bad",never seen slow service get atm card wait half hour 0 quality service 0 communication decide change agency,1.0,2022-10-31 15:47:33
16016,ChIJdZcnXLlaoA0ReyNv4Hj4rRk,Banque Populaire,Banque Populaire Branch,"521 Quartier El Mansour, Meknes, Morocco",en,Negative,"bank, good, agency",service slow usual bcp group talking quality policy,1.0,2024-01-02 14:27:14
16017,ChIJdZcnXLlaoA0ReyNv4Hj4rRk,Banque Populaire,Banque Populaire Branch,"521 Quartier El Mansour, Meknes, Morocco",en,Positive,"bank, good, agency",good service bank located good location,4.0,2021-02-16 22:41:10
16018,ChIJUXh1Z9dEoA0RP8Lp6DfvwSo,Banque populaire agence meknes camera,Banque populaire agence meknes camera Branch,"9 Ave Hassan II, Meknes, Morocco",en,Positive,"bank, good, agency",way contact email thanks,1.0,2024-11-21 11:31:45
17743,ChIJT17B3UeLnw0RKuJwhqjunJk,Banque populaire,Banque populaire Branch,"2279+M4H, Av. Essalam, Fès 30050, Morocco",,,,NaN,1.0,2023-03-06 23:33:39
17744,ChIJT17B3UeLnw0RKuJwhqjunJk,Banque populaire,Banque populaire Branch,"2279+M4H, Av. Essalam, Fès 30050, Morocco",,,,NaN,1.0,2021-03-25 14:38:58
17745,ChIJV4_vTxatoQ0RAFwJSSj9B9o,Banque Populaire,Banque Populaire Branch,"JCW5+9XR, Agourai, Morocco",,,,goos  staff,3.0,2017-09-06 22:22:48
17746,ChIJV4_vTxatoQ0RAFwJSSj9B9o,Banque Populaire,Banque Populaire Branch,"JCW5+9XR, Agourai, Morocco",,,,Classy staff 👍👍👍👍,5.0,2023-08-16 11:50:10
17747,ChIJV4_vTxatoQ0RAFwJSSj9B9o,Banque Populaire,Banque Populaire Branch,"JCW5+9XR, Agourai, Morocco",,,,NaN,5.0,2024-07-31 19:41:45
17748,ChIJV4_vTxatoQ0RAFwJSSj9B9o,Banque Populaire,Banque Populaire Branch,"JCW5+9XR, Agourai, Morocco",,,,NaN,1.0,2021-04-28 02:05:50
5439,ChIJPcYAc9d9eA0RdQiOhRFDEkI,CIH BANK,CIH BANK Branch,"Boulevard Hassan Ii, Rue Smara, Oujda 60000, Morocco",en,Positive,"bank, good, agency",cih bank beautiful view new building bank deals companies professionals,3.0,2020-06-08 14:22:41
17749,ChIJV4_vTxatoQ0RAFwJSSj9B9o,Banque Populaire,Banque Populaire Branch,"JCW5+9XR, Agourai, Morocco",,,,NaN,1.0,2020-05-26 08:57:41
16573,ChIJ87P-wKqCpg0Rd9XJT1sX2Z4,CIH BANK,CIH BANK Branch,"Bd Mohammed VI, Rue Abdelkhalek Toress, Torres 25000, Morocco",en,Negative,"service, agency, bad",unfortunately behavior employees bad respect customer especially person charge opening accounts security man expels customers despises,1.0,2022-12-27 09:39:43
16574,ChIJUa0hPg1rpA0R6AOi3nVqKoc,Crédit du Maroc,Crédit du Maroc Branch,"Fquih Ben Salah 20000, Morocco",fr,Negative,"service, agency, bad",bank avoid lousy service lousy customer relations dont even respond emails sent,1.0,2023-10-11 08:53:22
16575,ChIJUa0hPg1rpA0R6AOi3nVqKoc,Crédit du Maroc,Crédit du Maroc Branch,"Fquih Ben Salah 20000, Morocco",en,Neutral,"nan, ’, phone",salam thahiya ahthram except bank morocco,5.0,2019-05-17 23:04:14
17750,ChIJQcH5VzBboA0Rv4aBCHW_XY4,Banque populaire Zerhounia,Banque populaire Zerhounia Branch,"Boulevard Yamouri Driss Ben Larbi،, VCXC+JJ9, Meknès, Morocco",,,,Very bad and very long service with the people of this popular bank in zerhounia dmg,1.0,2023-09-18 09:32:12
10619,ChIJcYNlQbB8eA0RxktbUnAjpmI,CIH Bank,CIH Bank Branch,"M462+HGW, Oujda, Morocco",en,Negative,"service, agency, bad",bad wanna give zero thats impossible give one 0 respect horrible management,1.0,2024-01-09 19:29:26
10647,ChIJQR6tL7FkeA0R0O2Wmrp9_F0,Banque Populaire_Siège Social,Banque Populaire_Siège Social Branch,"M3HG+654, Oujda, Morocco",en,Neutral,"service, agency, bad",shot oujda station,2.0,2024-07-02 21:56:35
17751,ChIJQcH5VzBboA0Rv4aBCHW_XY4,Banque populaire Zerhounia,Banque populaire Zerhounia Branch,"Boulevard Yamouri Driss Ben Larbi،, VCXC+JJ9, Meknès, Morocco",,,,"Banking establishment where one can carry out all normal financial and banking operations, such as withdrawals, exchange etc.",4.0,2023-08-06 13:50:33
17752,ChIJQcH5VzBboA0Rv4aBCHW_XY4,Banque populaire Zerhounia,Banque populaire Zerhounia Branch,"Boulevard Yamouri Driss Ben Larbi،, VCXC+JJ9, Meknès, Morocco",,,,"Catastrophic service pfff
To avoid",1.0,2023-12-14 13:36:21
11832,ChIJOf_8v5bIsw0RHZqc4gp2pzI,بنك الشعبي,بنك الشعبي Branch,"9GM8+3XW، Unnamed Road، الدراركة 80000, Morocco",en,Neutral,"bank, good, agency",earn bank,1.0,2025-04-14 23:20:52
16019,ChIJUXh1Z9dEoA0RP8Lp6DfvwSo,Banque populaire agence meknes camera,Banque populaire agence meknes camera Branch,"9 Ave Hassan II, Meknes, Morocco",en,Neutral,"bank, good, agency",recommend agency keep account inactive 15 years make pay unjustified amounts today document confirming closure account talking customer loyalty task,1.0,2021-06-21 10:47:57
16025,ChIJY3q-Yt8Wng0RUIz6rUKPgvA,Banque Populaire Taza Anoual,Banque Populaire Taza Anoual Branch,"6XCW+G2F, Taza, Morocco",en,Positive,"bank, good, agency",bank like many others ready serve customers,3.0,2023-04-21 13:16:01
16026,ChIJY3q-Yt8Wng0RUIz6rUKPgvA,Banque Populaire Taza Anoual,Banque Populaire Taza Anoual Branch,"6XCW+G2F, Taza, Morocco",en,Neutral,"bank, good, agency",strategic location,3.0,2017-04-27 18:39:41
16027,ChIJY3q-Yt8Wng0RUIz6rUKPgvA,Banque Populaire Taza Anoual,Banque Populaire Taza Anoual Branch,"6XCW+G2F, Taza, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2023-03-03 17:35:28
16028,ChIJIUMlW8OTnQ0R0ASfaeKisTo,Banque Populaire,Banque Populaire Branch,"6MF2+F43, Guercif 35100, Morocco",en,Negative,"bank, good, agency",could give zero stars would give treat poor provocative uncaring treat customer ignorant person understand anything complain tells employees number customers advise people deal agency personally closed account,1.0,2023-07-05 09:56:23
16030,ChIJIUMlW8OTnQ0R0ASfaeKisTo,Banque Populaire,Banque Populaire Branch,"6MF2+F43, Guercif 35100, Morocco",en,Positive,"service, agency, bad",zero service still internet connection supposedly anyway avoid thanks,1.0,2024-01-02 10:26:25
16031,ChIJIUMlW8OTnQ0R0ASfaeKisTo,Banque Populaire,Banque Populaire Branch,"6MF2+F43, Guercif 35100, Morocco",fr,Neutral,"bank, good, agency",one response concerns customer,1.0,2021-08-09 13:07:58
16032,ChIJIUMlW8OTnQ0R0ASfaeKisTo,Banque Populaire,Banque Populaire Branch,"6MF2+F43, Guercif 35100, Morocco",id,Positive,"bank, good, agency",popular bank like name,2.0,2018-01-20 23:58:49
16033,ChIJM5g5YCRkdQ0RqHaodLih6fk,banque populaire,banque populaire Branch,"G9Q7+836, Taounate, Morocco",pl,Neutral,"service, agency, bad",zero,1.0,2023-06-13 13:04:59
16034,ChIJM5g5YCRkdQ0RqHaodLih6fk,banque populaire,banque populaire Branch,"G9Q7+836, Taounate, Morocco",en,Neutral,"service, agency, bad",zero customer service lot crowding may stand five hours wait turn,1.0,2024-09-02 11:12:52
16035,ChIJM5g5YCRkdQ0RqHaodLih6fk,banque populaire,banque populaire Branch,"G9Q7+836, Taounate, Morocco",en,Neutral,"bank, good, agency",peoples bank,3.0,2016-12-19 16:56:20
16036,ChIJM5g5YCRkdQ0RqHaodLih6fk,banque populaire,banque populaire Branch,"G9Q7+836, Taounate, Morocco",en,Neutral,"bank, good, agency",nothing,5.0,2023-11-10 06:44:53
16038,ChIJYdR-fOUWng0RFyDSkhrr3kQ,banque populaire,banque populaire Branch,"6X6M+4FQ, Taza, Morocco",cy,Positive,"bank, good, agency",good staff,3.0,2018-08-02 15:59:27
16039,ChIJYdR-fOUWng0RFyDSkhrr3kQ,banque populaire,banque populaire Branch,"6X6M+4FQ, Taza, Morocco",en,Negative,"nan, ’, phone",unable reach phone,1.0,2024-10-03 13:32:35
16040,ChIJYdR-fOUWng0RFyDSkhrr3kQ,banque populaire,banque populaire Branch,"6X6M+4FQ, Taza, Morocco",en,Negative,"service, agency, bad",customers bad mood treat people poorly poor clothing dont stand line brothers go first,1.0,2022-08-03 12:19:42
16041,ChIJYdR-fOUWng0RFyDSkhrr3kQ,banque populaire,banque populaire Branch,"6X6M+4FQ, Taza, Morocco",en,Neutral,"bank, good, agency",well located,3.0,2017-08-29 12:58:03
16042,ChIJYdR-fOUWng0RFyDSkhrr3kQ,banque populaire,banque populaire Branch,"6X6M+4FQ, Taza, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2020-06-24 22:19:45
16043,ChIJf4TCVy0Xng0RkxgGX94fpyw,banque populaire,banque populaire Branch,"Cimetière de Massira 2, Taza, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2018-12-20 17:08:32
17753,ChIJQcH5VzBboA0Rv4aBCHW_XY4,Banque populaire Zerhounia,Banque populaire Zerhounia Branch,"Boulevard Yamouri Driss Ben Larbi،, VCXC+JJ9, Meknès, Morocco",,,,NaN,5.0,2023-03-31 15:20:13
17754,ChIJLR124LwkoA0RkQJhaKb4uxA,Banque populaire,Banque populaire Branch,"WQRR+MHW, Ain Taoujdate, Morocco",,,,NaN,5.0,2024-10-19 20:14:44
17755,ChIJLR124LwkoA0RkQJhaKb4uxA,Banque populaire,Banque populaire Branch,"WQRR+MHW, Ain Taoujdate, Morocco",,,,NaN,3.0,2023-04-05 00:14:57
17756,ChIJLR124LwkoA0RkQJhaKb4uxA,Banque populaire,Banque populaire Branch,"WQRR+MHW, Ain Taoujdate, Morocco",,,,NaN,5.0,2021-07-16 12:33:16
14579,ChIJgxf0FEOAqA0REHxWaqChrbw,Attijariwafa Bank,Attijariwafa Bank Branch,"G5FM+9G7, Tamaris, Morocco",fr,Neutral,"nan, ’, phone",un conseil comptez votre argent avant de le remettre au caissier lors d’un dépôt il m’a dit qu’il manquait 2000 dhs sa parole contre la mienne le directeur m’a dit qu’il ne peut rien faire et que les caméras ne marchaient pas j’ai remis un écrit au directeur vainement j’aurai déposer plainte…,1.0,2025-03-24 05:35:30
17757,ChIJq6qqqhqLnw0RKV7fFecRfvk,Banque Populaire Agence Al Boustane,Banque Populaire Agence Al Boustane Branch,"2X9W+657, Av. Lissan-Edine Ibn Al-Khatib, Fès 30050, Morocco",,,,"You have a real problem with customer relationship management, my problem more specifically with the Fes Al Boustane agency, lousy service, I am not satisfied",1.0,2021-12-07 21:59:19
14581,ChIJgxf0FEOAqA0REHxWaqChrbw,Attijariwafa Bank,Attijariwafa Bank Branch,"G5FM+9G7, Tamaris, Morocco",en,Negative,"bank, good, agency",attijari generally good bank particular branch leaves lot desired service simply terrible leaving customers disastrous impression bank staff lazy unprofessional unhelpful seem eager fire even problem could fixed 2 minutes frustrating one raise voice help additionally manager takes personal calls presence customer completely inappropriate shows lack respect customers harms banks image radical change necessary restore customer confidence offer quality service worthy real bank,1.0,2023-07-26 21:30:41
14582,ChIJgxf0FEOAqA0REHxWaqChrbw,Attijariwafa Bank,Attijariwafa Bank Branch,"G5FM+9G7, Tamaris, Morocco",en,Positive,"nan, ’, phone",2 people 1 advisor 1 agency manager lack tickets whole day counter reaction staff wait next day get money fortunately mobile applications,3.0,2023-05-08 11:36:07
16044,ChIJe2bHih8Xng0Rq53gL_UwHgA,Bmce Banque,Bmce Banque Branch,"a, Taza, Morocco",en,Positive,"bank, good, agency",worse service ever get arrogant atittude time misinformation never get things done guys need go bigger cities see work done learn give good efficient service better manners fun put hard earned money struggle every single thing shame,1.0,2023-08-11 01:49:59
16045,ChIJe2bHih8Xng0Rq53gL_UwHgA,Bmce Banque,Bmce Banque Branch,"a, Taza, Morocco",en,Negative,"nan, ’, phone",followups serious work services par advisors work others personal business director never there…,1.0,2022-12-13 19:19:54
16052,ChIJ70TG9sSTnQ0RcqhH1Csfz0k,Crédit Agricole,Crédit Agricole Branch,"6JGX+FH3, Guercif 35100, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2020-06-18 07:25:47
16053,ChIJK2P9eBS1nw0RT2kNOC20nhU,Crédit Agricole,Crédit Agricole Branch,"2HXG+9P5, Tahala, Morocco",en,Positive,"bank, good, agency",old bank place normal rural area,4.0,2019-12-14 21:05:24
16054,ChIJK2P9eBS1nw0RT2kNOC20nhU,Crédit Agricole,Crédit Agricole Branch,"2HXG+9P5, Tahala, Morocco",so,Positive,"bank, good, agency",good,5.0,2025-04-05 23:58:54
16055,ChIJK2P9eBS1nw0RT2kNOC20nhU,Crédit Agricole,Crédit Agricole Branch,"2HXG+9P5, Tahala, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2019-09-10 00:36:36
16056,ChIJK2P9eBS1nw0RT2kNOC20nhU,Crédit Agricole,Crédit Agricole Branch,"2HXG+9P5, Tahala, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2016-08-22 13:07:11
16057,ChIJj8tTriEXng0Rz1VEzHD5CoQ,Banque Al Maghrib,Banque Al Maghrib Branch,"Ave Mohammed V, Taza BP 72, Morocco",en,Positive,"bank, good, agency",like bank al maghrib branches work art sort marble seems top priority falling resulted sidewalk next bank blocked fix problem visited april 9 2018 problem fixed presumably theres big parking lot front main entrance locationwise main street welo situated easy access,3.0,2018-04-14 12:36:31
16058,ChIJj8tTriEXng0Rz1VEzHD5CoQ,Banque Al Maghrib,Banque Al Maghrib Branch,"Ave Mohammed V, Taza BP 72, Morocco",en,Neutral,"service, agency, bad",alright,4.0,2021-09-15 00:10:27
16059,ChIJj8tTriEXng0Rz1VEzHD5CoQ,Banque Al Maghrib,Banque Al Maghrib Branch,"Ave Mohammed V, Taza BP 72, Morocco",ro,Positive,"nan, ’, phone",beautiful architecture,4.0,2017-04-26 20:12:28
16060,ChIJj8tTriEXng0Rz1VEzHD5CoQ,Banque Al Maghrib,Banque Al Maghrib Branch,"Ave Mohammed V, Taza BP 72, Morocco",en,Neutral,"bank, good, agency",well located,5.0,2016-06-13 21:39:06
16061,ChIJj8tTriEXng0Rz1VEzHD5CoQ,Banque Al Maghrib,Banque Al Maghrib Branch,"Ave Mohammed V, Taza BP 72, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2023-11-15 10:21:38
16062,ChIJTXMsHBW1nw0RJcguVxGITnE,Banque Populaire Agence CHOUROUK,Banque Populaire Agence CHOUROUK Branch,"2HXH+XQP, Tahala, Morocco",en,Negative,"service, agency, bad",bad service,1.0,2021-08-17 12:06:09
16063,ChIJTXMsHBW1nw0RJcguVxGITnE,Banque Populaire Agence CHOUROUK,Banque Populaire Agence CHOUROUK Branch,"2HXH+XQP, Tahala, Morocco",en,Positive,"bank, good, agency",new branch banque populaire good location good service generally case villages,4.0,2019-12-26 21:24:16
16064,ChIJTXMsHBW1nw0RJcguVxGITnE,Banque Populaire Agence CHOUROUK,Banque Populaire Agence CHOUROUK Branch,"2HXH+XQP, Tahala, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2024-01-22 16:30:10
16065,ChIJTXMsHBW1nw0RJcguVxGITnE,Banque Populaire Agence CHOUROUK,Banque Populaire Agence CHOUROUK Branch,"2HXH+XQP, Tahala, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2022-07-18 00:57:58
16066,ChIJTXMsHBW1nw0RJcguVxGITnE,Banque Populaire Agence CHOUROUK,Banque Populaire Agence CHOUROUK Branch,"2HXH+XQP, Tahala, Morocco",tl,Neutral,"nan, ’, phone",nan,4.0,2016-09-25 04:12:23
16067,ChIJm_d_2dqTnQ0RSB_aWnHpPOg,CRÉDIT AGRICOLE,CRÉDIT AGRICOLE Branch,"6MH2+2PF, Guercif, Morocco",en,Neutral,"bank, good, agency",lot people manage business agency think bank like,2.0,2018-01-01 23:09:04
16068,ChIJm_d_2dqTnQ0RSB_aWnHpPOg,CRÉDIT AGRICOLE,CRÉDIT AGRICOLE Branch,"6MH2+2PF, Guercif, Morocco",tr,Neutral,"bank, good, agency",eyes,1.0,2023-11-04 01:51:41
16069,ChIJm_d_2dqTnQ0RSB_aWnHpPOg,CRÉDIT AGRICOLE,CRÉDIT AGRICOLE Branch,"6MH2+2PF, Guercif, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2017-04-05 06:33:21
16070,ChIJE8k6Bt8Wng0R2t_h_ydkkNI,Crédit du Maroc,Crédit du Maroc Branch,"Boulevard Allal Ben Abdellah, Taza 20000, Morocco",en,Neutral,"bank, good, agency",pharmacy place bank even vicinity,1.0,2018-11-08 21:05:03
16071,ChIJE8k6Bt8Wng0R2t_h_ydkkNI,Crédit du Maroc,Crédit du Maroc Branch,"Boulevard Allal Ben Abdellah, Taza 20000, Morocco",en,Neutral,"service, agency, bad",shire service,1.0,2018-02-09 16:25:52
17758,ChIJT15WpyAXoQ0R2tRYZ94IrJ8,Banque Populaire,Banque Populaire Branch,"C2H2+532, Oulmes, Morocco",,,,service zero,1.0,2018-01-18 13:09:37
17759,ChIJT15WpyAXoQ0R2tRYZ94IrJ8,Banque Populaire,Banque Populaire Branch,"C2H2+532, Oulmes, Morocco",,,,Service zwin onass tma lah i3mrha dar mercii very much,5.0,2023-06-05 13:51:36
17760,ChIJT15WpyAXoQ0R2tRYZ94IrJ8,Banque Populaire,Banque Populaire Branch,"C2H2+532, Oulmes, Morocco",,,,A banking institution that I do not recommend to immigrants. You take advantage of the distance and make unjustified deductions. I don't recommend it.,1.0,2020-10-13 19:57:56
17761,ChIJT15WpyAXoQ0R2tRYZ94IrJ8,Banque Populaire,Banque Populaire Branch,"C2H2+532, Oulmes, Morocco",,,,"Service at the highest level. Salute to the humble young man, Abdel Moneim",5.0,2020-06-27 20:12:21
17762,ChIJT15WpyAXoQ0R2tRYZ94IrJ8,Banque Populaire,Banque Populaire Branch,"C2H2+532, Oulmes, Morocco",,,,Very good service and good team,5.0,2020-06-23 12:59:09
14587,ChIJP4DIzxEeqQ0RJr7q0rJ3sLc,CIH BANK,CIH BANK Branch,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco",en,Negative,"service, agency, bad",due respect good people working it’s worst customer service i’ve ever seen life rudeness careless attitude customer service try improve customer service first try attract new customers,1.0,2023-02-07 14:44:37
16590,ChIJD7x-Zhu2pQ0RDolamy3aaHw,Banque Populaire,Banque Populaire Branch,"GR45+JC6، R308، El Borouj, Morocco",tl,Neutral,"nan, ’, phone",nan,3.0,2017-12-02 23:15:04
16591,ChIJD7x-Zhu2pQ0RDolamy3aaHw,Banque Populaire,Banque Populaire Branch,"GR45+JC6، R308، El Borouj, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2017-09-11 23:44:13
17763,ChIJaQMum0rboQ0R4h4olnyRZJ8,Crédit du Maroc,Crédit du Maroc Branch,"CQRG+33G, N13, Azrou, Morocco",,,,NaN,5.0,2023-12-08 00:12:33
16592,ChIJD7x-Zhu2pQ0RDolamy3aaHw,Banque Populaire,Banque Populaire Branch,"GR45+JC6، R308، El Borouj, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2012-04-08 00:28:46
17764,ChIJaQMum0rboQ0R4h4olnyRZJ8,Crédit du Maroc,Crédit du Maroc Branch,"CQRG+33G, N13, Azrou, Morocco",,,,NaN,5.0,2023-10-15 21:15:54
16593,ChIJrWjfkK2How0Rm-bL0_6pNJc,Attijariwafa Bank Agence ATLAS 0096,Attijariwafa Bank Agence ATLAS 0096 Branch,"8JMQ+47Q, Av. Mohammed VI, Béni Mellal, Morocco",en,Negative,"service, agency, bad",bad service workes disrespectful,1.0,2024-09-02 15:35:22
17765,ChIJaQMum0rboQ0R4h4olnyRZJ8,Crédit du Maroc,Crédit du Maroc Branch,"CQRG+33G, N13, Azrou, Morocco",,,,NaN,3.0,2022-11-26 22:26:27
14588,ChIJP4DIzxEeqQ0RJr7q0rJ3sLc,CIH BANK,CIH BANK Branch,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco",nl,Negative,"service, agency, bad",worst service ever seen,1.0,2021-11-04 15:08:07
14589,ChIJP4DIzxEeqQ0RJr7q0rJ3sLc,CIH BANK,CIH BANK Branch,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco",cy,Neutral,"service, agency, bad",system always,1.0,2023-09-28 10:53:13
